year,company,tokens_final
2010,Kroger,"['name', 'occupation', 'kropf', 'president', 'chief', 'officer', 'avon', 'product', 'manufacturer', 'marketer', 'beauty', 'care', 'product', 'retirement', 'january', 'join', 'assignment', 'executive', 'vice', 'president', 'chief', 'officer', 'avon', 'business', 'operation', 'president', 'kropf', 'member', 'member', 'coach', 'meadwestvaco', 'corporation', 'sherwin', 'williams', 'company', 'serve', 'avon', 'product', 'year', 'member', 'audit', 'responsibility', 'committees', 'kropf', 'gain', 'consumer', 'insight', 'lead', 'beauty', 'care', 'company', 'experience', 'manufacturing', 'marketing', 'supply', 'chain', 'operation', 'customer', 'service', 'product', 'development', 'role', 'member', 'background', 'serve', 'audit', 'governance', 'induct', 'woman', 'achiever', 'john', 'serve', 'chairman', 'tellme', 'network', 'inc.', 'provider', 'voice', 'application', 'network', 'september', 'september', 'officer', 'tellme', 'network', 'executive', 'officer', 'cellnet', 'data', 'system', 'provider', 'wireless', 'data', 'communication', 'president', 'executive', 'officer', 'cincinnati', 'inc.', 'year', 'serve', 'burlington', 'resource', 'chair', 'member', 'governance', 'bring', 'kroger', 'tenure', 'company', 'develop', 'expertise', 'governance', 'issue', 'experience', 'governance', 'kroger']"
2010,Kroger,"['name', 'occupation', 'david', 'lewis', 'chairman', 'lewis', 'munday', 'detroit', 'base', 'firm', 'office', 'washington', 'seattle', 'hartford', 'block', 'serve', 'year', 'serve', 'conrail', 'inc.', 'energy', 'corp.', 'agency', 'inc.', 'inc.', 'comerica', 'member', 'policy', 'vice', 'chair', 'responsibility', 'addition', 'background', 'attorney', 'expertise', 'bond', 'bring', 'background', 'gain', 'finance', 'leadership', 'kroger', 'audit', 'chairman', 'association', 'security', 'professional', 'rodney', 'mcmullen', 'elect', 'president', 'chief', 'officer', 'kroger', 'august', 'elect', 'vice', 'chairman', 'executive', 'vice', 'president', 'vice', 'president', 'cincinnati', 'corporation', 'serve', 'year', 'experience', 'supermarket', 'business', 'spend', 'career', 'year', 'background', 'play', 'role', 'architect', 'involve', 'operation', 'kroger', 'service', 'executive', 'investment', 'cincinnati', 'corporation', 'experience', 'jorge', 'montoya', 'president', 'procter', 'company', 'snack', 'beverage', 'division', 'president', 'procter', 'gamble', 'latin', 'retirement', 'vice', 'president', 'procter', 'provider', 'brand', 'consumer', 'package', 'good', 'inc.', 'serve', 'rohm', 'haas', 'company', 'year', 'chair', 'responsibility', 'member', 'bring', 'year', 'leadership', 'experience', 'consumer', 'product', 'company', 'deep', 'knowledge', 'market', 'consumer', 'product', 'operation', 'experience', 'marketing', 'management', 'business', 'name', 'hispanic', 'business', 'technology', 'engineer', 'information', 'technology', 'magazine']"
2010,Kroger,"['name', 'occupation', 'clyde', 'chairman', 'chief', 'executive', 'officer', 'service', 'network', 'provider', 'facility', 'maintenance', 'repair', 'service', 'service', 'network', 'member', 'governance', 'year', 'management', 'experience', 'company', 'sound', 'leader', 'aspect', 'facility', 'management', 'firm', 'concern', 'broadens', 'scope', 'experience', 'provide', 'oversight', 'kroger', 'facility', 'business', 'phillips', 'phillips', 'dean', 'professor', 'finance', 'george', 'university', 'school', 'business', 'position', 'hold', 'member', 'governors', 'reserve', 'system', 'june', 'reserve', 'appointment', 'phillips', 'serve', 'vice', 'president', 'finance', 'university', 'service', 'professor', 'finance', 'college', 'business', 'administration', 'university', 'state', 'farm', 'automobile', 'insurance', 'company', 'state', 'farm', 'life', 'insurance', 'company', 'state', 'farm', 'company', 'foundation', 'future', 'association', 'chicago', 'option', 'exchange', 'phillips', 'trustee', 'accounting', 'foundation', 'member', 'policy', 'phillips', 'brings', 'acumen', 'involvement', 'relationship', 'corporation', 'government', 'experience', 'academia', 'bring', 'viewpoint', 'deliberation', 'phillips', 'designate', 'audit', 'expert']"
2010,Kroger,"['name', 'occupation', 'steven', 'rogel', 'elect', 'chairman', 'weyerhaeuser', 'company', 'forest', 'product', 'company', 'president', 'officer', 'thereof', 'relinquish', 'role', 'president', 'relinquish', 'role', 'april', 'retire', 'chairman', 'april', 'time', 'officer', 'president', 'willamette', 'industry', 'serve', 'officer', 'willamette', 'industry', 'inc.', 'time', 'executive', 'group', 'vice', 'president', 'year', 'union', 'pacific', 'corporation', 'energy', 'solution', 'member', 'governance', 'policy', 'experience', 'management', 'corporation', 'level', 'bring', 'perspective', 'lead', 'paper', 'product', 'retirement', 'serve', 'serve', 'finance', 'audit', 'governance', 'corporation', 'james', 'runde', 'runde', 'advisor', 'vice', 'chairman', 'morgan', 'service', 'provider', 'employ', 'member', 'burlington', 'resource', 'acquisition', 'conocophillips', 'serve', 'trustee', 'marquette', 'university', 'pierpont', 'member', 'policy', 'bring', 'background', 'lead', 'service', 'provider', 'serve', 'corporation', 'ronald', 'sargent', 'sargent', 'chairman', 'officer', 'staple', 'consumer', 'product', 'retailer', 'employ', 'joining', 'staple', 'year', 'kroger', 'position', 'addition', 'staple', 'mattel', 'chair', 'member', 'responsibilities', 'year', 'experience', 'kroger', 'level', 'responsibility', 'leadership', 'staple', 'inc.', 'effort', 'help', 'carve', 'market', 'niche', 'retailer', 'lead', 'operation', 'consumer', 'insight', 'value', 'sargent', 'designate', 'audit', 'expert']"
2010,Kroger,"['name', 'occupation', 'bobby', 'shackouls', 'merger', 'burlington', 'resource', 'conocophillips', 'become', 'chairman', 'resource', 'inc.', 'resource', 'business', 'july', 'president', 'executive', 'officer', 'december', 'company', 'president', 'officer', 'burlington', 'resource', 'company', 'know', 'subsidiary', 'burlington', 'resource', 'conocophillips', 'appoint', 'serve', 'lead', 'governance', 'member', 'audit', 'bring', 'thinking', 'come', 'engineering', 'guidance', 'resource', 'company', 'couple', 'governance', 'expertise', 'form', 'foundation', 'leadership', 'role', '____________________', 'employ', 'employer', 'subsidiary', 'executive', 'capacity', 'year']"
2010,Kroger,"['information', 'oard', 'number', 'audit', 'governance', 'compose', 'committees', 'charter', 'find', 'www.thekrogerco.com', 'guideline', 'issue', 'governance', 'audit', 'meet', 'time', 'meet', 'time', 'governance', 'meet', 'time', 'membership', 'show', 'page', 'statement', 'audit', 'review', 'accounting', 'matter', 'pursuant', 'charter', 'selects', 'accountant', 'recommend', 'member', 'officer', 'determine', 'kroger', 'management', 'administers', 'incentive', 'program', 'information', 'process', 'procedure', 'consideration', 'executive', 'address', 'discussion', 'governance', 'develop', 'criterion', 'member', 'seek', 'qualify', 'candidate', 'review', 'performance', 'member', 'governance', 'consider', 'recommendation', 'nominee', 'membership', 'recommendation', 'june', 'description', 'propose', 'qualification', 'information', 'submit', 'writing', 'paul', 'heldman', 'secretary', 'receive', 'executive', 'office', 'desire', 'submit', 'candidate', 'send', 'name', 'propose', 'candidate', 'information', 'propose', 'candidate', 'background', 'experience', 'attention', 'kroger', 'secretary', 'executive', 'office', 'indicate', 'number', 'secretary', 'forward', 'information', 'governance', 'consideration', 'criterion', 'candidate', 'submit', 'candidate', 'identify', 'criterion', 'demonstrate', 'ability', 'field', 'consider', 'value', 'deliberation', 'business', 'management', 'service', 'education', 'science', 'government', 'standard', 'character', 'conduct', 'willingness', 'fulfill', 'obligation', 'make', 'contribution', 'attendance', 'participation', 'preparation', 'review', 'material', 'provide', 'advance', 'ability', 'understand', 'perspective', 'customer', 'consideration', 'diversity', 'customer', 'difference', 'gender', 'diversity', 'element', 'balance', 'deliberation', 'issue', 'present', 'consider', 'governance', 'consideration', 'give', 'location', 'candidate', 'order', 'provide', 'distribution', 'member', 'area', 'company']"
2010,Kroger,"['governance', 'recruit', 'candidate', 'membership', 'effort', 'suggestion', 'occasion', 'retain', 'search', 'firm', 'assist', 'candidate', 'meet', 'criterion', 'establish', 'adopt', 'guideline', 'issue', 'governance', 'guideline', 'include', 'copy', 'charter', 'audit', 'governance', 'website', 'www.thekrogerco.com', 'obtain', 'copy', 'guideline', 'write', 'kroger', 'secretary', 'executive', 'office', 'determine', 'exception', 'messrs.', 'dillon', 'mcmullen', 'relationship', 'kroger', 'purpose', 'exchange', 'listing', 'standard', 'make', 'determination', 'base', 'information', 'furnish', 'member', 'relationship', 'kroger', 'information', 'determine', 'employee', 'satisfy', 'independence', 'standard', 'security', 'exchange', 'satisfy', 'criterion', 'independence', 'rule', 'york', 'exchange', 'list', 'company', 'business', 'transaction', 'entity', 'affiliate', 'value', 'fall', 'threshold', 'identify', 'exchange', 'listing', 'standard', 'none', 'relationship', 'performance', 'service', 'kroger', 'presides', 'session', 'serve', 'management', 'management', 'consults', 'chairman', 'information', 'send', 'agenda', 'schedule', 'determine', 'chair', 'governance', 'designate', 'determine', 'phillips', 'ronald', 'member', 'audit', 'audit', 'expert', 'define', 'regulation', 'member', 'audit', 'term', 'standard', 'adopt', 'policy', 'business', 'ethic', 'officer', 'employee', 'member', 'kroger', 'executive', 'accounting', 'officer', 'policy', 'website', 'www.thekrogerco.com', 'obtain', 'copy', 'policy', 'write', 'kroger', 'secretary', 'executive', 'office']"
2010,Kroger,"['ommunications', 'establish', 'mechanism', 'party', 'communicate', 'party', 'concern', 'accounting', 'improper', 'kroger', 'asset', 'impropriety', 'report', 'concern', 'hotline', 'address', 'helpline', 'kroger.com', 'establish', 'audit', 'concern', 'investigate', 'vice', 'president', 'report', 'deem', 'vice', 'president', 'party', 'communicate', 'direct', 'kroger', 'secretary', 'executive', 'office', 'secretary', 'consider', 'communication', 'determine', 'communication', 'chair', 'governance', 'communication', 'personnel', 'issue', 'business', 'operation', 'business', 'forward', 'business', 'unit', 'kroger', 'secretary', 'deems', 'appropriate', 'communication', 'forward', 'governance', 'consideration', 'chair', 'governance', 'take', 'action', 'deems', 'appropriate', 'include', 'governance', 'meet', 'time', 'attend', 'number', 'serve', 'member', 'expect', 'effort', 'attend', 'member', 'office', 'attend', 'year', 'consultant', 'engage', 'consultant', 'mercer', 'resource', 'design', 'executive', 'officer', 'kroger', 'consultant', 'work', 'conduct', 'kroger', 'management', 'recommendation', 'retain', 'parent', 'affiliate', 'company', 'resource', 'consulting', 'perform', 'service', 'kroger', 'kroger', 'service', 'relate', 'insurance', 'claim', 'kroger', 'insurance', 'carrier', 'claim', 'adjust', 'insurance', 'brokerage', 'commission', 'pension', 'consulting', 'kroger', 'make', 'payment', 'company', 'insurance', 'premium', 'collect', 'company', 'behalf', 'insurance', 'carrier', 'amount', 'include', 'total', 'reference', 'amount', 'insurance', 'carrier', 'service', 'provide', 'carrier', 'approve', 'service', 'determine', 'consultant', 'engage', 'become', 'mercer', 'work', 'management', 'benefit', 'work', 'mercer', 'parent', 'affiliate', 'company', 'perform', 'consultant', 'consultant', 'team', 'perform', 'service', 'behalf', 'kroger', 'engage', 'consultant', 'cook', 'inc.', 'review', 'executive', 'determine', 'consultant', 'company', 'provide', 'service', 'kroger']"
2010,Kroger,"['risk', 'risk', 'management', 'responsibility', 'kroger', 'management', 'team', 'supervision', 'risk', 'management', 'activity', 'oversight', 'risk', 'face', 'kroger', 'occur', 'level', 'level', 'audit', 'responsibility', 'reporting', 'kroger', 'exposure', 'step', 'management', 'take', 'monitor', 'control', 'exposures', 'management', 'process', 'monitor', 'manage', 'business', 'risk', 'area', 'risk', 'exposure', 'management', 'effort', 'monitor', 'control', 'exposure', 'audit', 'discuss', 'management', 'policy', 'respect', 'risk', 'assessment', 'risk', 'management', 'management', 'provide', 'update', 'year', 'management', 'risk', 'oversee', 'report', 'risk', 'addition', 'report', 'receive', 'presentation', 'year', 'department', 'business', 'unit', 'leader', 'include', 'discussion', 'risk', 'chairman', 'address', 'matter', 'importance', 'concern', 'area', 'risk', 'require', 'attention', 'session', 'strategy', 'review', 'detail', 'kroger', 'strategy', 'consideration', 'risk', 'impact', 'session', 'lead', 'address', 'matter', 'concern', 'area', 'risk', 'warrant', 'discussion', 'consideration', 'presence', 'kroger', 'employee', 'believe', 'approach', 'risk', 'oversight', 'describe', 'ability', 'inter-relationships', 'risk', 'make', 'cost-benefit', 'decision', 'approach', 'risk', 'manner', 'kroger', 'believe', 'risk', 'structure', 'complement', 'leadership', 'structure', 'allow', 'executive', 'session', 'lead', 'exercise', 'oversight', 'action', 'management', 'lead', 'dillon', 'chairman', 'risk', 'risk', 'management', 'policy', 'control', 'compose', 'twelve', 'management', 'chairman', 'president', 'chief', 'officer', 'addition', 'provide', 'guideline', 'issue', 'governance', 'designate', 'lead', 'establish', 'governance', 'policy', 'public', 'responsibilities', 'compose', 'chair', 'believe', 'management', 'make', 'role', 'committees', 'benefit', 'believe', 'kroger', 'designate', 'serf', 'variety', 'role', 'agendas', 'material', 'schedule', 'confirm', 'topic', 'review', 'time', 'allocate', 'liaison', 'chairman', 'management']"
2010,Kroger,"['executive', 'session', 'chairman', 'executive', 'session', 'time', 'governance', 'lead', 'lead', 'kroger', 'thing', 'understanding', 'kroger', 'obtain', 'kroger', 'governance', 'knowledge', 'acquire', 'member', 'governance', 'experience', 'experience', 'fortune', 'company', 'respect', 'role', 'chairman', 'guideline', 'provide', 'believe', 'interest', 'person', 'serve', 'chairman', 'recognize', 'circumstance', 'interest', 'kroger', 'role', 'separate', 'exercise', 'discretion', 'deems', 'circumstance', 'believe', 'combination', 'separation', 'position', 'continue', 'consider', 'part', 'succession', 'planning', 'process', 'case', 'roles', 'separate', 'role', 'combine', 'committees', 'conduct', 'evaluation', 'determine', 'part', 'evaluation', 'assess', 'leadership', 'structure', 'continue', 'kroger', 'guideline', 'provide', 'flexibility', 'modify', 'leadership', 'structure', 'believe', 'company', 'well-served', 'leadership', 'structure']"
2010,Kroger,"['iscussion', 'nalysis', 'responsibility', 'kroger', 'executive', 'officer', 'name', 'executive', 'officer', 'identify', 'exception', 'chief', 'executive', 'officer', 'role', 'make', 'recommendation', 'member', 'member', 'establish', 'philosophy', 'apply', 'level', 'management', 'require', 'make', 'include', 'opportunity', 'equity', 'ownership', 'part', 'incentive', 'help', 'drive', 'performance', 'result', 'discussion', 'analysis', 'address', 'name', 'executive', 'officer', 'factor', 'consider', 'name', 'executive', 'officer', 'recommendation', 'member', 'case', 'detail', 'provide', 'table', 'disclosure', 'follow', 'discussion', 'analysis', 'objective', 'believe', 'design', 'attract', 'retain', 'suit', 'fulfill', 'role', 'executive', 'officer', 'play', 'element', 'help', 'align', 'interest', 'officer', 'interest', 'create', 'incentive', 'officer', 'achieve', 'business', 'target', 'establish', 'achieve', 'objective', 'program', 'amount', 'meet', 'objective', 'exercise', 'ensure', 'officer', 'exceed', 'level', 'performance', 'need', 'business', 'meet', 'objective', 'take', 'number', 'step', 'year', 'consult', 'advisor', 'mercer', 'resource', 'consulting', 'design', 'amount', 'kroger', 'leader', 'light', 'objective', 'retain', 'consultant', 'determine', 'amount', 'comport', 'objective', 'produce', 'value', 'kroger', 'conduct', 'review', 'component', 'name', 'executive', 'officer', 'sheet', 'review', 'include', 'assessment', 'name', 'officer', 'cash', 'equity', 'accumulate', 'realize', 'option', 'gain']"
