year,company,tokens_final
2010,Walmart,"['eliminate', 'intend', 'qualify', 'compensation', 'purpose', 'section', 'revenue', 'code', 'increase', 'certify', 'goal', 'year', 'award', 'certification', 'make', 'cash', 'combination', 'thereof', 'determine', 'option', 'option', 'purchase', 'grant', 'either', 'option', 'option', 'option', 'grant', 'term', 'condition', 'condition', 'option', 'restriction', 'incentive', 'term', 'incentive', 'option', 'year', 'option', 'give', 'recipient', 'number', 'exercise', 'option', 'payment', 'option', 'price', 'option', 'exercise', 'price', 'accordance', 'procedure', 'establish', 'time', 'time', 'rule', 'procedure', 'incentive', 'provide', 'exercise', 'price', 'option', 'mean', 'market', 'value', 'exercise', 'price', 'otherwise', 'issue', 'exercise', 'option', 'addition', 'deem', 'option', 'recipient', 'exercise', 'option', 'option', 'expiration', 'date', 'settlement', 'method', 'exercise', 'expiration', 'date', 'option', 'vest', 'price', 'market', 'value', 'march', 'option', 'purchase', 'incentive', 'price', 'option', 'vest', 'increment', 'time', 'march', 'expire', 'march', 'march', 'exercise', 'price', 'option', 'cash', 'respect', 'option', 'mean', 'settlement', 'base', 'closing', 'price', 'march', 'aggregate', 'market', 'value', 'date', 'executive', 'equity', 'award', 'information', 'option', 'hold', 'name', 'executive', 'officer', 'information', 'board—', 'compensation', 'information', 'option', 'hold', 'executive', 'officer', 'group', 'hold', 'option', 'acquire', 'appreciation', 'right', 'appreciation', 'right', 'provide', 'exercise', 'amount', 'fair', 'market', 'value', 'date', 'exercise', 'time', 'period', 'date', 'exercise', 'determine', 'strike', 'price', 'appreciation', 'multiply', 'number', 'respect', 'appreciation', 'exercise', 'payment', 'make', 'cash', 'combination', 'cash', 'determine', 'provide', 'make', 'payment', 'respect', 'exercise', 'appreciation', 'date', 'exercise', 'date', 'provide', 'payment', 'recognition', 'time', 'value', 'money', 'delay', 'exercise', 'date', 'payment', 'date', 'measure', 'award', 'intend', 'condition', 'deductibility', 'section', 'revenue', 'code', 'compensation', 'measure', 'select', 'apply', 'division', 'business', 'unit', 'affiliate', 'recipient', 'apply', 'basis', 'business', 'individual', 'industry', 'market', 'indices', 'earnings', 'basis', 'dilution', 'deems', 'determines', 'dividend', 'cost', 'capital', 'interest', 'interest', 'depreciation', 'amortization', 'revenue', 'change', 'revenue', 'store', 'sale', 'store', 'sale', 'cash', 'flow', 'cash', 'flow', 'cash', 'flow', 'return', 'ratio', 'stockholder', 'return', 'stockholder', 'return', 'base', 'growth', 'measure', 'specify', 'value', 'specify', 'period', 'time', 'price', 'price', 'appreciation', 'earnings', 'growth', 'growth', 'earnings', 'return', 'measure', 'return', 'asset', 'investment', 'asset', 'equity', 'capital', 'sale', 'adjust', 'margin', 'profit', 'operating', 'margin', 'profit', 'expense', 'dividend', 'income', 'income', 'growth', 'earnings', 'growth', 'earnings', 'value', 'asset', 'volume', 'market', 'market', 'penetration', 'respect', 'designate', 'product', 'product', 'group', 'and/or', 'area', 'product', 'price', 'product', 'measure', 'cost', 'level', 'case', 'determine', 'basis', 'respect', 'specify', 'division', 'reduction', 'loss', 'loss', 'ratio', 'expense', 'ratio', 'expense', 'reduction', 'cost', 'cost', 'management', 'cost', 'capital', 'debt', 'reduction', 'productivity', 'improvement', 'inventory', 'turnover', 'inventory', 'control', 'satisfaction', 'specify', 'business', 'expansion', 'goal', 'goal', 'acquisition', 'divestiture', 'customer', 'satisfaction', 'base', 'specify', 'goal', 'customer', 'survey', 'employee', 'diversity', 'goal', 'employee', 'turnover', 'specify', 'goal', 'safety', 'record', 'business', 'integration']"
2010,Walmart,"['include', 'item', 'measure', 'objectives', 'loss', 'discontinue', 'operation', 'gain', 'loss', 'effect', 'accounting', 'change', 'acquisition', 'divestiture', 'exchange', 'impact', 'gain', 'loss', 'item', 'adjustment', 'item', 'amount', 'reference', 'consolidate', 'statement', 'management', 'discussion', 'analysis', 'condition', 'result', 'operation', 'contain', 'report', 'file', 'adjustment', 'make', 'determines', 'result', 'compute', 'basis', 'period', 'period', 'repayment', 'obligation', 'determines', 'name', 'executive', 'officer', 'engage', 'conduct', 'interest', 'forfeit', 'award', 'make', 'incentive', 'repay', 'payment', 'receive', 'respect', 'award', 'month', 'date', 'misconduct', 'occur', 'conduct', 'detrimental', 'interest', 'include', 'violation', 'statement', 'ethic', 'policy', 'theft', 'commission', 'felony', 'crime', 'turpitude', 'misconduct', 'offense', 'amendments', 'amend', 'terminate', 'incentive', 'approval', 'approval', 'require', 'state', 'regulation', 'rule', 'exchange', 'trade', 'adjustment', 'event', 'dividend', 'distribution', 'split', 'reorganization', 'recapitalization', 'spin-off', 'event', 'determine', 'adjustment', 'prevent', 'dilution', 'enlargement', 'benefit', 'benefit', 'intend', 'make', 'incentive', 'event', 'adjust', 'number', 'incentive', 'grant', 'subject', 'limit', 'incentive', 'exercise', 'price', 'option', 'award', 'material', 'amendment', 'incentive', 'amendment', 'term', 'incentive', 'make', 'amendment', 'restatement', 'adoption', 'approval', 'incentive', 'follow', 'issuance', 'addition', 'issuance', 'incentive', 'issue', 'award', 'make', 'incentive', 'participant', 'become', 'award', 'incentive', 'describe', 'receive', 'equity', 'award', 'compensation', 'amendments', 'restriction', 'condition', 'payment', 'approve', 'award', 'make', 'obligation', 'impose', 'award', 'recipient', 'repayment', 'obligation', 'incentive', 'name', 'executive', 'officer', 'recipient', 'require', 'award', 'repay', 'amount', 'realize', 'award', 'make', 'incentive', 'instance', 'conduct', 'interest', 'change', 'make', 'measure', 'goal', 'vesting', 'award', 'list', 'measure', 'award', 'modify', 'incentive', 'clarify', 'earnings', 'cost', 'capital', 'store', 'sale', 'store', 'sale', 'cash', 'flow', 'approve', 'measure', 'inventory', 'control', 'volume', 'respect', 'product', 'expense', 'business', 'integration', 'approve', 'measure', 'incentive', 'amend', 'incentive', 'number', 'respect', 'view', 'material', 'amendment', 'intend', 'practice', 'matter', 'settlement', 'exercise', 'option', 'right', 'administration', 'compliance', 'regulation']"
2010,Walmart,"['consequence', 'base', 'income', 'effect', 'constitute', 'advice', 'thing', 'state', 'consequences', 'grant', 'option', 'appreciation', 'intend', 'consequence', 'grantee', 'option', 'recipient', 'recognize', 'income', 'amount', 'difference', 'fair', 'market', 'value', 'date', 'exercise', 'acquire', 'option', 'exercise', 'price', 'entitle', 'deduction', 'amount', 'period', 'requirement', 'recipient', 'income', 'exercise', 'incentive', 'option', 'apply', 'deduction', 'incentive', 'option', 'deduction', 'sell', 'period', 'appreciation', 'recipient', 'recognize', 'income', 'cash', 'fair', 'market', 'value', 'receive', 'entitle', 'deduction', 'amount', 'respect', 'award', 'grant', 'incentive', 'settle', 'cash', 'combination', 'cash', 'restrict', 'transferability', 'risk', 'forfeiture', 'recipient', 'recognize', 'income', 'cash', 'fair', 'market', 'value', 'combination', 'cash', 'receive', 'entitle', 'deduction', 'amount', 'respect', 'award', 'property', 'restrict', 'transferability', 'risk', 'forfeiture', 'recipient', 'recognize', 'income', 'award', 'vest', 'become', 'entitle', 'deduction', 'amount', 'foregoing', 'provide', 'description', 'application', 'income', 'type', 'incentive', 'variety', 'award', 'make', 'incentive', 'complexities', 'grantees', 'award', 'incentive', 'consult', 'advisor', 'circumstance', 'recommend', 'approval', 'incentive', 'proposal', 'approval', 'asda', 'limit', 'background', 'reason', 'approval', 'asda', 'group', 'limit', 'subsidiary', 'operate', 'store', 'kingdom', 'approve', 'limit', 'sharesave', 'term', 'condition', 'limit', 'sharesave', 'asda', 'limit', 'sharesave', 'establish', 'term', 'employee', 'approve', 'kingdom', 'revenue', 'custom', 'employee', 'incentive', 'kingdom', 'company', 'retailer', 'feature', 'asda', 'limit', 'sharesave', 'describe', 'meet', 'kingdom', 'provision', 'opportunity', 'associate', 'purchase', 'company', 'align', 'interest', 'associate', 'march', 'adopt', 'amendment', 'limit', 'approve', 'amendment', 'asda', 'sharesave', 'approve', 'amendment', 'increase', 'number', 'issuance', 'asda', 'limit', 'discuss', 'amendment', 'make', 'term', 'asda', 'limit', 'provide', 'option', 'grant', 'limit', 'sharesave', 'june', 'lapse', 'amendment', 'approve', 'increase', 'number', 'issuance', 'asda', 'limit', 'approval', 'asda', 'limit', 'amend', 'accordance', 'nyse', 'list', 'company', 'require', 'approval', 'material', 'revision', 'increase', 'number', 'equity', 'compensation', 'provide', 'operation', 'limit', 'amend', 'option', 'purchase', 'limit', 'march', 'option', 'price', 'march', 'aggregate', 'market', 'value', 'option', 'base', 'closing', 'price', 'date']"
2010,Walmart,"['asda', 'limit', 'provision', 'section', 'summarize', 'material', 'provision', 'asda', 'limit', 'sharesave', 'amend', 'appendix', 'statement', 'contain', 'asda', 'limit', 'amend', 'entirety', 'proposal', 'asda', 'limit', 'sharesave', 'asda', 'offer', 'associate', 'option', 'purchase', 'cash', 'exercise', 'price', 'value', 'average', 'closing', 'price', 'trading', 'business', 'offer', 'date', 'delegate', 'authority', 'make', 'grant', 'offer', 'option', 'make', 'period', 'announce', 'result', 'operation', 'offer', 'make', 'calendar', 'year', 'option', 'grant', 'limit', 'sharesave', 'transferable', 'person', 'receive', 'option', 'limit', 'sharesave', 'associate', 'subsidiary', 'employ', 'asda', 'month', 'associate', 'employ', 'kingdom', 'associate', 'number', 'acquire', 'pursuant', 'option', 'grant', 'limit', 'sharesave', 'limit', 'sharesave', 'place', 'june', 'adjustment', 'amendment', 'describe', 'option', 'grant', 'june', 'lapse', 'option', 'subject', 'lapse', 'option', 'grant', 'asda', 'limit', 'sharesave', 'associate', 'require', 'make', 'payment', 'asda', 'respect', 'option', 'grant', 'associate', 'offer', 'option', 'asda', 'limit', 'apply', 'option', 'enter', 'save', 'earn', 'contract', 'refer', 'saving', 'contract', 'authorize', 'institution', 'approve', 'kingdom', 'revenue', 'custom', 'option', 'holder', 'agrees', 'make', 'saving', 'payroll', 'deduction', 'amount', 'month', 'saving', 'period', 'expiration', 'saving', 'contract', 'option', 'holder', 'entitle', 'bonus', 'asda', 'addition', 'repayment', 'saving', 'contribution', 'bonus', 'contribution', 'lieu', 'interest', 'number', 'contribution', 'reference', 'formula', 'confirm', 'treasury', 'option', 'month', 'saving', 'contract', 'exercise', 'proceeds', 'saving', 'contract', 'bonus', 'option', 'holder', 'exercise', 'option', 'benefit', 'proceeds', 'saving', 'contract', 'bonus', 'option', 'grant', 'limit', 'sharesave', 'become', 'event', 'termination', 'option', 'holder', 'employment', 'result', 'death', 'retirement', 'injury', 'disability', 'redundancy', 'termination', 'option', 'holder', 'employment', 'year', 'date', 'grant', 'reason', 'result', 'retirement', 'injury', 'disability', 'redundancy', 'misconduct', 'subsidiary', 'business', 'affiliate', 'asda', 'option', 'holder', 'cease', 'affiliate', 'option', 'holder', 'reach', 'acquisition', 'control', 'tender', 'offer', 'acquisition', 'half', 'issue', 'capital', 'asda', 'company', 'affiliate', 'option', 'lapse', 'month', 'year', 'case', 'option', 'become', 'result', 'option', 'holder', 'death', 'option', 'lapse', 'option', 'holder', 'adjudicate', 'option', 'holder', 'retire', 'choose', 'saving', 'contract', 'minimum', 'amount', 'option', 'exercise', 'cover', 'option', 'number', 'acquire', 'number', 'purchase', 'price', 'option', 'proceeds', 'saving', 'contract', 'time']"
2010,Walmart,"['acquire', 'company', 'tender', 'offer', 'company', 'agree', 'allow', 'option', 'holder', 'exchange', 'option', 'grant', 'limit', 'sharesave', 'option', 'company', 'affiliate', 'option', 'meet', 'requirement', 'intend', 'ensure', 'option', 'kingdom', 'revenue', 'custom', 'approve', 'exchange', 'asda', 'limit', 'permit', 'make', 'adjustment', 'number', 'subject', 'option', 'asda', 'limit', 'sharesave', 'exercise', 'price', 'option', 'limit', 'reflect', 'split', 'split', 'event', 'asda', 'limit', 'amend', 'time', 'increase', 'cost', 'limit', 'material', 'revision', 'define', 'list', 'company', 'increase', 'number', 'limit', 'sharesave', 'adjustment', 'describe', 'paragraph', 'approve', 'amendment', 'feature', 'asda', 'limit', 'approval', 'take', 'effect', 'approve', 'kingdom', 'revenue', 'custom', 'amendment', 'affect', 'participant', 'right', 'option', 'grant', 'take', 'effect', 'consent', 'majority', 'affect', 'participant', 'consequences', 'asda', 'limit', 'design', 'recipient', 'option', 'receive', 'treatment', 'kingdom', 'intend', 'associate', 'taxpayer', 'receive', 'option', 'limit', 'sharesave', 'paragraph', 'provide', 'brief', 'benefit', 'option', 'holder', 'asda', 'option', 'holder', 'income', 'kingdom', 'consequence', 'limit', 'bonus', 'receive', 'saving', 'contract', 'income', 'security', 'contribution', 'applies', 'grant', 'option', 'income', 'security', 'contribution', 'arise', 'exercise', 'option', 'provide', 'exercise', 'take', 'place', 'time', 'limit', 'asda', 'claim', 'kingdom', 'corporation', 'relief', 'difference', 'amount', 'option', 'holder', 'exercise', 'option', 'market', 'value', 'acquire', 'exercise', 'option', 'time', 'acquisition', 'relief', 'give', 'period', 'option', 'holder', 'acquire', 'amendment', 'asda', 'limit', 'term', 'extend', 'asda', 'limit', 'place', 'june', 'option', 'grant', 'approval', 'asda', 'ease', 'burden', 'associate', 'adoption', 'year', 'limit', 'amend', 'term', 'limit', 'approve', 'continue', 'operation', 'limit', 'amendment', 'increase', 'number', 'discuss', 'asda', 'limit', 'amend', 'provide', 'option', 'grant', 'associate', 'june', 'lapse', 'approval', 'continue', 'operation', 'limit', 'obtain', 'number', 'limit', 'increase', 'amendment', 'describe', 'limit', 'sharesave', 'limit', 'number', 'issue', 'pursuant', 'option', 'grant', 'remain', 'issuance', 'march', 'permit', 'grant', 'option', 'limit', 'sharesave', 'asda', 'limit', 'amend', 'provide', 'issuance', 'pursuant', 'option', 'grant', 'june', 'believe', 'increase', 'continue', 'incentivize', 'asda', 'associate', 'make', 'amendment', 'limit', 'time', 'table', 'show', 'option', 'grant', 'sharesave', 'march', 'individual', 'group', 'list', 'determine', 'time', 'number', 'option', 'exercise', 'benefit', 'realize', 'option', 'holder', 'exercise', 'option', 'future']"
2010,Walmart,"['limit', 'sharesave', 'benefit', 'option', 'purchase', 'issue', 'asda', 'limit', 'sharesave', 'position', 'purchase', 'michael', 'president', 'thomas', 'schoewe', 'executive', 'vice', 'president', 'eduardo', 'vice', 'chairman', 'douglas', 'mcmillon', 'executive', 'vice', 'president', 'president', 'cornell', 'executive', 'vice', 'president', 'president', 'club', 'executive', 'officer', 'group', 'group', 'associate', 'group', 'recommend', 'approval', 'continue', 'operation', 'limit', 'amend', 'proposal', 'company', 'receive', 'intention', 'proposal', 'text', 'proposal', 'statement', 'appear', 'receive', 'company', 'note', 'statement', 'contain', 'proposal', 'statement', 'responsibility', 'proposal', 'company', 'provide', 'name', 'address', 'shareholding', 'company', 'knowledge', 'proponent', 'proposal', 'write', 'request', 'make', 'mike', 'bradshaw', 'southwest', 'street', 'bentonville', 'arkansas', 'proposal', 'contain', 'assertion', 'matter', 'company', 'believe', 'attempt', 'refute', 'assertion', 'recommend', 'proposal', 'base', 'broader', 'policy', 'reason', 'statement', 'opposition', 'proposal', 'proposal', 'gender', 'identity', 'non-discrimination', 'policy', 'store', 'prohibit', 'discrimination', 'base', 'gender', 'identity', 'expression', 'write', 'employment', 'policy', 'policy', 'prohibit', 'discrimination', 'base', 'orientation', 'company', 'adopt', 'write', 'policy', 'discrimination', 'basis', 'gender', 'identity', 'sector', 'company', 'college', 'university', 'right', 'campaign', 'city', 'county', 'government', 'twelve', 'state', 'pass', 'gender', 'identity', 'expression', 'protection', 'california', 'colorado', 'district', 'columbia', 'hawaii', 'illinois', 'maine', 'minnesota', 'mexico', 'pennsylvania', 'rhode', 'island', 'washington', 'base', 'right', 'organization', 'state', 'right', 'advocacy', 'group', 'endorse', 'legislation', 'discrimination', 'base', 'orientation', 'gender', 'identity', 'company', 'operation', 'make', 'sale', 'institution', 'state', 'city', 'prohibit', 'basis', 'orientation', 'gender', 'identity', 'believe', 'corporation', 'prohibit', 'basis', 'orientation', 'gender', 'identity', 'advantage', 'employee', 'talent', 'pool', 'resolve', 'request', 'wal-mart', 'store', 'amend', 'write', 'employment', 'opportunity', 'policy', 'prohibit', 'discrimination', 'base', 'orientation', 'gender', 'identity', 'expression', 'policy']"
2010,Walmart,"['statement', 'employment', 'discrimination', 'basis', 'orientation', 'gender', 'identity', 'diminishes', 'employee', 'productivity', 'state', 'employment', 'discrimination', 'company', 'benefit', 'policy', 'enhance', 'effort', 'prevent', 'discrimination', 'resolve', 'complaint', 'ensure', 'atmosphere', 'employee', 'enhance', 'edge', 'rank', 'company', 'opportunity', 'employee', 'statement', 'opposition', 'proposal', 'world', 'employer', 'dedicate', 'workplace', 'employ', 'associate', 'associate', 'state', 'success', 'business', 'depend', 'work', 'environment', 'leverage', 'talent', 'ideas', 'perspective', 'background', 'associate', 'found', 'company', 'core', 'belief', 'serve', 'associate', 'environment', 'employment', 'practice', 'award', 'organization', 'publication', 'effort', 'advance', 'diversity', 'inclusion', 'recognition', 'receive', 'achievement', 'diversity', 'inclusion', 'recognize', 'strength', 'diversity', 'inclusion', 'number', 'award', 'company', 'receive', 'leverage', 'insight', 'talent', 'perspective', 'experience', 'associate', 'brings', 'company', 'example', 'company', 'effort', 'commitment', 'diversity', 'associate', 'creation', 'resource', 'group', 'home', 'office', 'group', 'serve', 'variety', 'community', 'community', 'develop', 'increase', 'awareness', 'help', 'foster', 'development', 'associate', 'background', 'advance', 'business', 'diversity', 'think', 'company', 'discrimination', 'prevention', 'policy', 'make', 'tolerate', 'discrimination', 'harassment', 'aspect', 'business', 'basis', 'race', 'color', 'ancestry', 'ethnicity', 'religion', 'pregnancy', 'origin', 'disability', 'status', 'veteran', 'status', 'orientation', 'information', 'protect', 'status', 'company', 'concrete', 'effort', 'workplace', 'associate', 'view', 'fact', 'policy', 'prohibit', 'discrimination', 'harassment', 'base', 'status', 'protect', 'believe', 'change', 'discrimination', 'prevention', 'policy', 'time', 'reason', 'recommend', 'proposal', 'proposal', 'compensation', 'resolve', 'store', 'company', 'urge', 'adopt', 'policy', 'resolution', 'propose', 'management', 'ratify', 'compensation', 'name', 'executive', 'officer', 'forth', 'statement', 'compensation', 'table', 'disclosure', 'material', 'factor', 'provide', 'compensation', 'discussion', 'proposal', 'submit', 'make', 'affect', 'compensation', 'award', 'statement', 'investor', 'compensation', 'appear', 'align', 'creation', 'value', 'concern', 'increase', 'downturn', 'rule', 'receive', 'record', 'support', 'investor', 'require', 'company', 'disclose', 'information', 'compensation', 'perquisites', 'executive', 'rule', 'make', 'market', 'force', 'provide', 'check', 'balance', 'compensation', 'practice', 'believe', 'governance', 'arrangement', 'rule', 'exchange', 'listing', 'standard', 'mechanism', 'provide', 'input', 'executive', 'compensation', 'contrast', 'company', 'unite', 'cast', 'remuneration', 'report', 'discloses', 'compensation', 'give', 'voice', 'help', 'shape', 'executive', 'compensation']"
2010,Walmart,"['exchange', 'listing', 'standard', 'require', 'approval', 'compensation', 'parameter', 'accord', 'compensation', 'discretion', 'making', 'award', 'threshold', 'year', 'mean', 'feedback', 'application', 'standard', 'package', 'bebchuk', 'jesse', 'criterion', 'submit', 'approval', 'allow', 'company', 'deduct', 'compensation', 'constrain', 'compensation', 'target', 'executive', 'compensation', 'member', 'reelection', 'blunt', 'instrument', 'dissatisfaction', 'administer', 'compensation', 'policy', 'year', 'express', 'opinion', 'executive', 'compensation', 'referendum', 'process', 'result', 'think', 'provide', 'information', 'view', 'company', 'executive', 'compensation', 'report', 'year', 'interest', 'urge', 'proposal', 'statement', 'opposition', 'proposal', 'recognize', 'executive', 'compensation', 'company', 'understand', 'importance', 'company', 'compensation', 'program', 'manner', 'conform', 'standard', 'governance', 'consideration', 'believe', 'adoption', 'proposal', 'interest', 'recommend', 'proposal', 'reason', 'cngc', 'comprise', 'oversee', 'compensation', 'program', 'cngc', 'engage', 'process', 'considers', 'range', 'factor', 'compensation', 'believe', 'position', 'make', 'compensation', 'decision', 'flexibility', 'executive', 'compensation', 'decision', 'attract', 'retain', 'achieve', 'business', 'believe', 'information', 'disclose', 'compensation', 'table', 'give', 'insight', 'need', 'confidence', 'compensation', 'process', 'executive', 'compensate', 'manner', 'interest', 'believe', 'opportunity', 'provide', 'executive', 'compensation', 'governance', 'section', 'statement', 'mean', 'email', 'write', 'correspondence', 'communicate', 'cngc', 'channel', 'provide', 'feedback', 'compensation', 'philosophy', 'practice', 'decision', 'believe', 'accurate', 'method', 'observation', 'concern', 'criticism', 'compensation', 'provide', 'insight', 'view', 'concern', 'reason', 'recommend', 'proposal', 'proposal', 'contribution', 'report', 'resolve', 'company', 'hereby', 'request', 'company', 'provide', 'report', 'update', 'company', 'policy', 'procedures', 'contribution', 'expenditure', 'make', 'fund', 'contribution', 'expenditures', 'section', 'revenue', 'code', 'contribution', 'expenditures', 'candidate', 'party', 'entity', 'organize']"
2010,Walmart,"['revenue', 'code', 'portion', 'dues', 'payment', 'make', 'organization', 'expenditure', 'contribution', 'make', 'corporation', 'deductible', 'section', 'revenue', 'code', 'report', 'include', 'accounting', 'report', 'include', 'identity', 'recipient', 'amount', 'recipient', 'company', 'fund', 'contribution', 'expenditures', 'describe', 'identification', 'person', 'person', 'company', 'participate', 'decision', 'make', 'contribution', 'expenditure', 'guideline', 'policy', 'company', 'contribution', 'expenditures', 'report', 'present', 'audit', 'oversight', 'post', 'company', 'website', 'reduce', 'cost', 'stockholder', 'statement', 'support', 'transparency', 'accountability', 'spending', 'activity', 'activity', 'include', 'contribution', 'candidate', 'party', 'organization', 'expenditure', 'communication', 'state', 'candidate', 'disclosure', 'policy', 'interest', 'company', 'compliance', 'ethic', 'legislation', 'absent', 'system', 'accountability', 'company', 'asset', 'policy', 'objective', 'inimical', 'interest', 'pose', 'risk', 'company', 'contribute', 'fund', 'election', 'cycle', 'politicalmoneyline', 'institute', 'money', 'state', 'politics', 'data', 'provide', 'picture', 'company', 'expenditure', 'example', 'company', 'payment', 'trade', 'association', 'activity', 'undisclosed', 'case', 'management', 'trade', 'association', 'company', 'money', 'proposal', 'company', 'disclose', 'contribution', 'payment', 'trade', 'association', 'organization', 'bring', 'company', 'line', 'number', 'company', 'power', 'support', 'disclosure', 'accountability', 'information', 'websites', 'company', 'need', 'disclosure', 'evaluate', 'asset', 'support', 'governance', 'reform', 'statement', 'opposition', 'proposal', 'business', 'regulation', 'state', 'level', 'seek', 'process', 'contribution', 'state', 'contribution', 'commit', 'contribution', 'disclosure', 'prohibit', 'corporation', 'contribution', 'candidate', 'office', 'party', 'result', 'make', 'contribution', 'associate', 'action', 'make', 'contribution', 'state', 'candidate', 'party', 'action', 'committees', 'activity', 'wal-pac', 'regulation', 'government', 'disclosure', 'requirement', 'file', 'report', 'receipt', 'disbursement', 'election', 'commission', 'post-election', 'report', 'contribution', 'show', 'information', 'make', 'disclosure', 'submit', 'report', 'state', 'level', 'contribution', 'regulation', 'state', 'contribution', 'candidate', 'party', 'state', 'require', 'contribution', 'disclose', 'donor', 'information']"
2010,Walmart,"['result', 'disclosure', 'mandate', 'conclude', 'disclosure', 'exist', 'contribution', 'alleviate', 'concern', 'cite', 'proposal', 'addition', 'believe', 'disclosure', 'business', 'rationale', 'contribution', 'request', 'proposal', 'place', 'company', 'disadvantage', 'business', 'strategy', 'priorities', 'involve', 'number', 'initiative', 'affect', 'business', 'operation', 'party', 'interest', 'participate', 'process', 'business', 'reason', 'expand', 'disclosure', 'benefit', 'party', 'reason', 'recommend', 'proposal', 'proposal', 'shareowner', 'shareowner', 'resolve', 'shareowner', 'take', 'step', 'extent', 'permit', 'amend', 'bylaw', 'holder', 'percentage', 'permit', 'power', 'call', 'shareowner', 'include', 'shareowner', 'combine', 'holding', 'threshold', 'include', 'bylaw', 'and/or', 'charter', 'exception', 'exclusion', 'condition', 'fullest', 'extent', 'permit', 'apply', 'shareowner', 'management', 'right', 'management-', 'call', 'management', 'extent', 'permit', 'allow', 'shareowner', 'matter', 'arise', 'shareowner', 'call', 'investor', 'return', 'suffer', 'shareowner', 'ability', 'call', 'matter', 'merit', 'attention', 'proposal', 'impact', 'power', 'call', 'proposal', 'topic', 'support', 'company', 'sprint', 'nextel', 'motorola', 'donnelley', 'william', 'steiner', 'rossi', 'sponsor', 'proposal', 'merit', 'shareowner', 'proposal', 'consider', 'need', 'improvement', 'company', 'report', 'governance', 'status', 'www.thecorporatelibrary.com', 'investment', 'research', 'firm', 'company', 'governance', 'risk', 'concern', 'executive', 'scott', 'library', 'family', 'increase', 'risk', 'interest', 'minority', 'subordinate', 'interest', 'family', 'brother', 'chairman', 'robson', '-years', 'executive', 'relationship', 'compromise', 'independence', 'raise', 'concern', 'independence', 'call', 'voting', 'chairman', 'proposal', 'address', 'topic', 'receive', 'majority', 'company', 'excellent', 'topic', 'separate', 'executive', 'nomination', 'concern', 'show', 'improvement', 'please', 'encourage', 'respond', 'proposal', 'statement', 'opposition', 'proposal', 'believe', 'adoption', 'proposal', 'best', 'interest', 'company', 'delaware', 'bylaw', 'provide', 'call', 'majority', 'chairman', 'president', 'governance', 'provision', 'public']"
2010,Walmart,"['company', 'size', 'allow', 'obligation', 'exercise', 'business', 'judgment', 'determine', 'interest', 'convene', 'percent', 'call', 'reason', 'time', 'result', 'interest', 'company', 'take', 'take', 'step', 'provide', 'access', 'webcast', 'planning', 'require', 'commit', 'resource', 'attention', 'element', 'example', 'incur', 'printing', 'mailing', 'cost', 'associate', 'disclosure', 'document', 'require', 'believe', 'company', 'governance', 'policy', 'practice', 'provide', 'access', 'member', 'management', 'offer', 'opportunity', 'express', 'view', 'management', 'governance', 'policy', 'include', 'election', 'member', 'majority', 'election', 'addition', 'submit', 'proposal', 'appropriate', 'rule', 'include', 'statement', 'furthermore', 'rule', 'company', 'list', 'incorporate', 'delaware', 'require', 'submit', 'matter', 'approval', 'merger', 'issuance', 'transaction', 'approval', 'compensation', 'reason', 'recommend', 'proposal', 'proposal', 'poultry', 'resolve', 'advance', 'company', 'interest', 'welfare', 'chickens', 'turkey', 'kill', 'store', 'encourage', 'require', 'company', 'chicken', 'turkey', 'supplier', 'switch', 'method', 'slaughter', 'year', 'statement', 'slaughter', 'method', 'store', 'poultry', 'supplier', 'cruel', 'consider', 'store', 'poultry', 'supplier', 'immobilization', 'slaughterhouses', 'involve', 'bird', 'water', 'stun', 'bath', 'throat', 'feather', 'tank', 'water', 'bird', 'suffer', 'bone', 'process', 'lower', 'product', 'quality', 'yield', 'peck', 'scratch', 'increase', 'carcass', 'contamination', 'stun', 'bath', 'keep', 'render', 'bird', 'throat', 'feel', 'pain', 'bird', 'scald', 'death', 'tank', 'happens', 'defecate', 'yield', 'contamination', 'frenzied', 'bird', 'wing', 'kick', 'worker', 'vomit', 'worker', 'injury', 'illness', 'ergonomics', 'bird', 'consider', 'benefit', 'bird', 'transport', 'crate', 'place', 'chamber', 'oxygen', 'replace', 'sleep.', 'publish', 'report', 'meat-industry', 'advisor', 'temple', 'grandin', 'mohan', 'conclude', 'immobilization', 'regard', 'animal', 'welfare', 'product', 'quality', 'yield', 'improve', 'contamination', 'decrease', 'manager', 'turkey', 'plant', 'ohio', 'tell', 'poultry', 'company', 'quantify', 'improvement', 'yield', 'labor', 'benefit', 'wing', 'meat', 'breast', 'meat.', 'worker', 'handle', 'bird', 'ergonomics', 'improve', 'injury', 'illness', 'rate', 'decrease', 'opportunities', 'worker', 'bird', 'eliminate', 'turnover', 'rate', 'poultry', 'plant', 'drop', 'percent', 'instal', 'system']"
